mm_aaaa;A0;A0_1;A0_7;A1;pais;ccaa;gastototal;factoregatur
022019;2;20190200020953;3;1;07;07;55.69586399;1761.73391
022019;2;20190200020956;3;1;07;07;50.19586399;1761.73391
022019;2;20190200020963;3;1;07;07;52.69586399;1761.73391
022019;2;20190200020965;3;1;07;07;42.69586399;1761.73391
022019;2;20190200020971;3;1;07;07;35.19586399;1761.73391
022019;2;20190200020973;3;1;07;07;51.150040035;2420.303048
022019;2;20190200020976;3;1;07;11;82.69586399;1367.9859632
022019;2;20190200020981;3;1;07;11;76.19586399;1367.9859632
022019;2;20190200020985;3;1;07;11;52.69586399;1367.9859632
022019;2;20190200020988;3;1;07;11;45.19586399;1367.9859632
022019;2;20190200020994;3;1;07;11;36.69586399;1367.9859632
022019;2;20190200020996;3;1;07;11;50.19586399;1367.9859632
022019;2;20190200021001;3;1;07;11;29.19586399;1367.9859632
022019;2;20190200021008;3;1;07;11;56.19586399;1367.9859632
022019;2;20190200021009;3;1;07;11;51.69586399;1367.9859632
022019;2;20190200021013;3;1;07;11;37.69586399;1367.9859632
022019;2;20190200021020;3;1;07;11;42.69586399;1367.9859632
022019;2;20190200021024;3;1;07;11;55.19586399;1367.9859632
022019;2;20190200021026;3;1;07;11;50.19586399;1367.9859632
022019;2;20190200021030;3;1;07;11;40.19586399;1367.9859632
022019;2;20190200021036;3;1;07;11;47.69586399;1367.9859632
022019;2;20190200021044;3;1;07;01;37.69586399;1956.2154731
022019;2;20190200021045;4;1;02;98;76.724619309;1659.9403719
022019;2;20190200021051;3;1;08;01;50.39172798;2919.2541934
022019;2;20190200021054;3;1;07;01;54.19586399;1956.2154731
022019;2;20190200021059;3;1;07;01;33.94586399;1956.2154731
022019;2;20190200021063;3;1;07;01;31.44586399;1956.2154731
022019;2;20190200021067;3;1;07;01;50.39172798;4682.8937792
022019;2;20190200021072;3;1;07;01;36.69586399;4682.8937792
022019;2;20190200021074;3;1;07;01;32.09586399;4682.8937792
022019;2;20190200021078;3;1;08;01;56.19586399;2919.2541934
022019;2;20190200021082;4;1;07;98;52.974619309;2662.77752
022019;2;20190200021084;3;1;07;01;45.19586399;1956.2154731
022019;2;20190200021090;4;1;01;98;69.724619309;1659.9403719
022019;2;20190200021093;3;1;07;01;50.19586399;1956.2154731
022019;2;20190200021100;3;1;08;01;50.39172798;2919.2541934
022019;2;20190200021102;3;1;07;01;45.19586399;1956.2154731
022019;2;20190200021105;3;1;07;01;50.39172798;4682.8937792
022019;2;20190200021110;3;1;07;01;60.19586399;1956.2154731
022019;2;20190200021114;4;1;02;98;84.449238619;1659.9403719
022019;2;20190200021115;3;1;07;01;45.19586399;1956.2154731
022019;2;20190200021121;3;1;07;01;47.69586399;1956.2154731
022019;2;20190200021122;3;1;11;01;40.19586399;2919.2541934
022019;2;20190200021240;3;1;03;16;46.608558229;5046.4396999
022019;2;20190200021241;4;1;07;98;67.953672202;401.0896468
032019;2;20190200021241;4;1;07;98;94.871633381;441.93643207
022019;2;20190200021243;3;1;07;11;65.19586399;2215.2571762
022019;2;20190200021247;3;1;07;11;32.69586399;2215.2571762
022019;2;20190200021251;3;1;07;11;35.19586399;5303.0017359
022019;2;20190200021257;4;4;12;98;45.799467466;27.454212313
032019;2;20190200021257;4;4;12;98;53.647030393;38.975036765
022019;2;20190200021258;4;4;07;98;53.598934932;27.454212313
032019;2;20190200021258;4;4;07;98;0;38.975036765
022019;2;20190200021262;4;4;01;98;53.598934932;54.908424627
032019;2;20190200021262;4;4;01;98;0;77.950073531
022019;2;20190200021264;4;4;03;98;53.598934932;36.931456268
032019;2;20190200021264;4;4;03;98;0;49.210418787
022019;2;20190200021266;4;4;15;98;53.598934932;15.097370695
032019;2;20190200021266;4;4;15;98;0;18.635305721
022019;2;20190200021320;4;2;14;98;39.802402072;1425.015362
022019;2;20190200021323;4;2;14;98;39.802402072;475.00512068
022019;2;20190200021403;4;2;06;98;39.802402072;1172.9090191
022019;2;20190200021405;4;2;06;98;39.802402072;586.45450957
022019;2;20190200021406;4;2;12;98;23.651201036;1172.9090191
022019;2;20190200021424;4;2;14;98;39.802402072;950.01024136
022019;2;20190200021508;4;2;14;98;39.802402072;475.00512068
022019;2;20190200021510;4;2;06;98;39.802402072;1172.9090191
022019;2;20190200021511;4;2;07;98;24.067867702;1759.3635287
022019;2;20190200021517;4;2;07;98;23.651201036;1172.9090191
022019;2;20190200021519;4;2;07;98;44.901201036;1172.9090191
022019;2;20190200021716;3;2;03;09;207.9643516;128.13840722
022019;2;20190200021775;4;2;15;98;39.802402072;278.42974663
022019;2;20190200021796;4;2;08;98;21.401201036;262.03952669
032019;2;20190200021796;4;2;08;98;39.410314604;141.44935089
022019;2;20190200021861;3;2;03;09;158.9643516;128.13840722
022019;2;20190200021901;4;1;03;98;48.787005535;1020.2999505
022019;2;20190200021907;4;1;15;98;113.78700554;406.31446008
032019;2;20190200021907;4;1;15;98;94.871633381;370.33518432
022019;2;20190200021918;4;1;05;98;91.287005535;160.31711879
032019;2;20190200021918;4;1;05;98;94.871633381;68.05885364
022019;2;20190200021928;4;1;03;98;86.287005535;1020.2999505
022019;2;20190200021937;3;1;03;09;49.358558229;3648.4849751
022019;2;20190200021942;3;1;03;09;70.358558229;3648.4849751
022019;2;20190200021943;3;1;03;09;95.358558229;3648.4849751
022019;2;20190200021951;3;1;03;09;102.85855823;3648.4849751
022019;2;20190200021957;4;1;03;98;92.57401107;952.26630024
022019;2;20190200021966;3;1;12;09;78.676740812;8737.2762743
022019;2;20190200021968;4;1;03;98;92.57401107;952.26630024
022019;2;20190200021972;4;1;03;98;92.57401107;952.26630024
022019;2;20190200021977;4;1;03;98;92.57401107;952.26630024
022019;2;20190200021978;4;1;03;98;92.57401107;952.26630024
022019;2;20190200021982;4;1;03;98;76.287005535;952.26630024
022019;2;20190200021985;3;1;03;16;117.85855823;1649.6125861
022019;2;20190200021988;3;1;03;16;60.358558229;1649.6125861
022019;2;20190200021991;3;1;03;16;76.191891562;1649.6125861
022019;2;20190200021995;3;1;03;16;97.858558229;1649.6125861
022019;2;20190200021997;3;1;03;16;89.108558229;1649.6125861
022019;2;20190200022002;3;1;03;16;87.858558229;1649.6125861
022019;2;20190200022006;3;1;03;16;90.358558229;1649.6125861
022019;2;20190200022010;3;1;03;16;42.838370406;2266.2686728
022019;2;20190200022012;3;1;03;16;67.858558229;1649.6125861
022019;2;20190200022013;3;1;03;16;162.85855823;1649.6125861
022019;2;20190200022019;3;1;03;16;77.233558229;3948.9313031
022019;2;20190200022022;3;1;03;16;76.233558229;1649.6125861
022019;2;20190200022023;3;1;03;16;105.98355823;3948.9313031
022019;2;20190200022029;3;1;03;16;60.858558229;3948.9313031
022019;2;20190200022032;3;1;03;16;76.608558229;1649.6125861
022019;2;20190200022036;3;1;03;16;55.546058229;1649.6125861
022019;2;20190200022038;4;1;03;98;70.037005535;787.44139411
022019;2;20190200022041;3;1;03;16;99.108558229;1649.6125861
022019;2;20190200022043;4;3;03;98;221.34975377;330.3513684
022019;2;20190200022044;4;3;03;98;296.34975377;165.1756842
022019;2;20190200022045;4;3;03;98;288.84975377;330.3513684
022019;2;20190200022046;4;3;03;98;331.34975377;330.3513684
022019;2;20190200022047;4;3;09;98;204.34975377;240.39298708
022019;2;20190200022049;4;3;03;98;176.34975377;330.3513684
022019;2;20190200022050;4;3;03;98;251.34975377;330.3513684
022019;2;20190200022052;4;3;08;98;193.34975377;120.19649354
022019;2;20190200022053;4;3;09;98;258.84975377;240.39298708
022019;2;20190200022054;4;3;03;98;218.84975377;330.3513684
022019;2;20190200022055;4;3;03;98;236.34975377;330.3513684
022019;2;20190200022056;4;3;02;98;246.34975377;240.39298708
022019;2;20190200022058;4;3;03;98;235.72475377;660.7027368
022019;2;20190200022059;4;3;03;98;221.34975377;330.3513684
022019;2;20190200022060;4;3;03;98;216.34975377;165.1756842
022019;2;20190200022062;4;3;01;98;411.34975377;120.19649354
022019;2;20190200022063;4;3;03;98;186.34975377;660.7027368
022019;2;20190200022064;4;3;15;98;197.59975377;111.39245286
022019;2;20190200022065;4;3;08;98;296.34975377;240.39298708
022019;2;20190200022066;4;3;03;98;233.84975377;330.3513684
022019;2;20190200022067;4;3;01;98;252.69950755;240.39298708
022019;2;20190200022068;4;3;01;98;214.59975377;240.39298708
022019;2;20190200022069;4;3;03;98;246.34975377;330.3513684
022019;2;20190200022070;4;3;03;98;238.84975377;330.3513684
022019;2;20190200022071;4;3;01;98;338.84975377;480.78597417
022019;2;20190200022072;4;3;03;98;231.34975377;330.3513684
022019;2;20190200022073;4;3;03;98;193.84975377;330.3513684
022019;2;20190200022074;4;3;02;98;208.84975377;240.39298708
022019;2;20190200022087;3;1;03;09;49.338370406;5370.4595062
022019;2;20190200022121;4;4;14;98;28.674467466;60.389482778
032019;2;20190200022121;4;4;14;98;53.647030393;74.541222885
022019;2;20190200022497;4;2;01;98;0;556.46179973
022019;2;20190200022639;4;2;03;98;20.901201036;231.26213737
022019;2;20190200022642;4;2;14;98;22.401201036;278.42974663
022019;2;20190200022663;4;2;13;98;21.567867702;835.2892399
022019;2;20190200022666;4;2;13;98;44.901201036;278.42974663
022019;2;20190200022668;4;2;13;98;29.901201036;278.42974663
022019;2;20190200022669;3;2;13;09;627.93084924;537.63631689
022019;2;20190200022671;4;2;15;98;54.901201036;278.42974663
022019;2;20190200022676;3;2;13;09;404.63084924;268.81815844
022019;2;20190200022679;4;2;01;98;24.901201036;78.846911135
032019;2;20190200022679;4;2;01;98;39.410314604;116.64107048
022019;2;20190200022684;4;2;10;98;29.936201036;280.55862932
022019;2;20190200022724;3;2;10;09;279.80584924;270.87355062
022019;2;20190200022729;4;1;06;98;140.03700554;74.155479988
032019;2;20190200022729;4;1;06;98;94.871633381;20.646226863
022019;2;20190200022735;4;1;12;98;92.57401107;406.31446008
032019;2;20190200022735;4;1;12;98;94.871633381;370.33518432
022019;2;20190200022741;4;1;03;98;100.4536722;1020.2999505
022019;2;20190200022742;3;1;07;12;60.19586399;2129.3689759
022019;2;20190200022751;3;1;07;12;35.19586399;2129.3689759
022019;2;20190200022752;3;1;03;15;117.85855823;2190.2801547
022019;2;20190200022753;3;1;03;15;89.858558229;2190.2801547
022019;2;20190200022755;3;1;03;15;62.858558229;2190.2801547
022019;2;20190200022757;3;1;03;15;52.858558229;2190.2801547
022019;2;20190200022758;3;1;03;15;167.85855823;2190.2801547
022019;2;20190200022761;3;1;03;15;72.858558229;2190.2801547
022019;2;20190200022764;3;1;03;15;75.358558229;2190.2801547
022019;2;20190200022765;3;1;03;15;102.85855823;5243.2103989
022019;2;20190200022768;3;1;03;15;67.858558229;2190.2801547
022019;2;20190200022771;3;1;03;15;67.858558229;2190.2801547
022019;2;20190200022772;3;1;03;15;82.858558229;2190.2801547
022019;2;20190200022809;3;1;07;11;80.19586399;2215.2571762
022019;2;20190200022812;3;1;07;11;50.19586399;2215.2571762
022019;2;20190200022819;3;1;07;11;37.69586399;2215.2571762
022019;2;20190200022823;3;1;07;11;50.19586399;2215.2571762
022019;2;20190200022824;3;1;07;11;50.19586399;2215.2571762
022019;2;20190200022987;3;2;05;09;259.30584924;414.36020092
022019;2;20190200023037;4;2;03;98;27.401201036;231.26213737
022019;2;20190200023060;3;2;05;09;192.9643516;79.266301903
022019;2;20190200023081;4;2;12;98;20.901201036;116.31711782
022019;2;20190200023249;4;2;15;98;39.802402072;950.01024136
022019;2;20190200023250;4;2;15;98;39.802402072;475.00512068
022019;2;20190200023425;4;2;08;98;39.802402072;223.03086948
022019;2;20190200023429;4;2;12;98;74.901201036;586.45450957
022019;2;20190200023432;4;2;11;98;23.151201036;1172.9090191
022019;2;20190200023475;4;2;13;98;24.901201036;475.00512068
022019;2;20190200023477;4;2;03;98;23.401201036;471.55156093
032019;2;20190200023477;4;2;03;98;39.410314604;408.17841718
022019;2;20190200023694;4;1;03;98;77.537005535;1020.2999505
022019;2;20190200023695;3;1;03;09;74.191891562;9357.9264943
022019;2;20190200023718;3;1;03;09;80.358558229;3648.4849751
022019;2;20190200023725;4;1;03;98;66.287005535;952.26630024
022019;2;20190200023732;3;1;03;09;72.858558229;3648.4849751
022019;2;20190200023737;3;1;03;09;64.525224896;3648.4849751
022019;2;20190200023740;3;1;03;09;55.358558229;3648.4849751
022019;2;20190200023749;3;1;03;09;92.858558229;3648.4849751
022019;2;20190200023758;3;1;03;16;45.358558229;1649.6125861
022019;2;20190200023765;3;1;03;16;45.358558229;1649.6125861
022019;2;20190200023767;3;1;03;16;47.358558229;1649.6125861
022019;2;20190200023768;3;1;03;16;82.858558229;1649.6125861
022019;2;20190200023769;3;1;03;16;67.858558229;1649.6125861
022019;2;20190200023774;3;1;03;16;85.717116458;1649.6125861
022019;2;20190200023777;3;1;03;16;50.358558229;3948.9313031
022019;2;20190200023778;3;1;03;16;50.358558229;3948.9313031
022019;2;20190200023780;3;1;03;16;67.858558229;1649.6125861
022019;2;20190200023784;3;1;03;16;55.025224896;1649.6125861
022019;2;20190200023865;4;1;07;98;101.28700554;401.0896468
032019;2;20190200023865;4;1;07;98;94.871633381;441.93643207
022019;2;20190200023866;4;1;07;98;103.78700554;401.0896468
032019;2;20190200023866;4;1;07;98;94.871633381;441.93643207
022019;2;20190200023867;3;1;03;16;85.717116458;2108.0818594
022019;2;20190200024017;3;2;05;01;254.80584924;7.9105868954
022019;2;20190200024065;4;2;08;98;22.678978814;2358.3557402
032019;2;20190200024065;4;2;08;98;39.410314604;1273.044158
022019;2;20190200024114;4;2;08;98;24.901201036;262.03952669
032019;2;20190200024114;4;2;08;98;39.410314604;141.44935089
022019;2;20190200024171;4;2;12;98;38.401201036;232.63423563
022019;2;20190200024205;3;2;11;09;155.92501364;561.5088507
022019;2;20190200024298;4;2;03;98;23.901201036;2829.3093656
032019;2;20190200024298;4;2;03;98;39.410314604;2449.0705031
022019;2;20190200024377;4;2;03;98;44.901201036;471.55156093
032019;2;20190200024377;4;2;03;98;39.410314604;408.17841718
022019;2;20190200024384;4;2;03;98;26.901201036;471.55156093
032019;2;20190200024384;4;2;03;98;39.410314604;408.17841718
022019;2;20190200024588;4;2;08;98;27.401201036;446.06173895
022019;2;20190200024631;4;2;03;98;39.802402072;221.90568511
022019;2;20190200024689;4;2;03;98;29.901201036;443.81137021
022019;2;20190200024738;4;2;03;98;22.401201036;221.90568511
022019;2;20190200024740;4;2;15;98;22.401201036;386.74882889
022019;2;20190200024785;4;2;07;98;39.802402072;579.98235303
022019;2;20190200024846;4;2;15;98;25.901201036;386.74882889
022019;2;20190200024891;4;1;03;98;396.28700554;1020.2999505
022019;2;20190200024900;3;1;07;12;50.19586399;2129.3689759
022019;2;20190200024901;3;1;07;12;50.19586399;2129.3689759
022019;2;20190200024907;3;1;03;09;67.858558229;3648.4849751
022019;2;20190200024908;4;1;12;98;92.57401107;1659.9403719
022019;2;20190200024911;3;1;03;09;85.717116458;3648.4849751
022019;2;20190200024915;3;1;03;09;95.358558229;3648.4849751
022019;2;20190200024921;3;1;03;16;174.35855823;1649.6125861
022019;2;20190200024924;3;1;03;16;142.85855823;1649.6125861
022019;2;20190200024925;3;1;03;16;76.191891562;1649.6125861
022019;2;20190200024928;3;1;03;16;119.85855823;1649.6125861
022019;2;20190200024929;3;1;03;16;142.85855823;1649.6125861
022019;2;20190200024932;3;1;03;16;72.858558229;1649.6125861
022019;2;20190200024933;3;1;03;16;55.358558229;1649.6125861
022019;2;20190200024935;3;1;03;16;56.858558229;3948.9313031
022019;2;20190200024938;3;1;03;16;48.858558229;1649.6125861
022019;2;20190200024943;3;1;03;16;92.858558229;1649.6125861
022019;2;20190200024948;3;1;03;16;57.858558229;3948.9313031
022019;2;20190200024950;3;1;03;16;142.85855823;1649.6125861
022019;2;20190200024953;3;1;03;16;159.5252249;1649.6125861
022019;2;20190200024958;3;1;03;16;116.19189156;1649.6125861
022019;2;20190200024959;3;1;03;16;54.858558229;1649.6125861
022019;2;20190200024962;3;1;03;16;62.858558229;1649.6125861
022019;2;20190200024970;3;1;03;16;147.85855823;1649.6125861
022019;2;20190200024971;3;1;03;16;52.483558229;3948.9313031
022019;2;20190200024974;3;1;03;16;50.358558229;1649.6125861
022019;2;20190200024979;3;1;03;16;46.525224896;3948.9313031
022019;2;20190200024981;3;1;03;16;44.838370406;2266.2686728
022019;2;20190200024982;3;1;03;16;122.85855823;1649.6125861
022019;2;20190200024984;3;1;03;16;117.85855823;1649.6125861
022019;2;20190200024989;4;1;03;98;133.22461931;264.93600967
022019;2;20190200024995;4;1;07;98;52.224619309;1530.8061852
022019;2;20190200024997;4;1;07;98;107.22461931;1530.8061852
022019;2;20190200025002;3;1;07;07;35.19586399;1761.73391
022019;2;20190200025006;4;1;07;98;77.724619309;1530.8061852
022019;2;20190200025007;4;1;03;98;63.224619309;264.93600967
022019;2;20190200025009;4;1;03;98;82.224619309;264.93600967
022019;2;20190200025014;3;1;07;07;60.19586399;4217.3333568
022019;2;20190200025019;3;1;07;07;57.19586399;1761.73391
022019;2;20190200025023;3;1;07;07;36.69586399;1761.73391
022019;2;20190200025026;4;1;03;98;127.22461931;264.93600967
022019;2;20190200025031;4;1;01;98;102.22461931;1659.9403719
022019;2;20190200025039;3;1;07;07;50.39172798;1761.73391
022019;2;20190200025041;4;1;03;98;52.724619309;264.93600967
022019;2;20190200025044;3;1;07;07;40.69586399;1761.73391
022019;2;20190200025051;4;1;09;98;94.724619309;1659.9403719
022019;2;20190200025057;4;1;01;98;82.224619309;1659.9403719
022019;2;20190200025060;3;1;07;07;35.19586399;1761.73391
022019;2;20190200025065;3;1;07;07;45.19586399;1761.73391
022019;2;20190200025071;4;1;03;98;60.391285976;264.93600967
022019;2;20190200025073;3;1;07;07;50.19586399;1761.73391
022019;2;20190200025194;4;2;12;98;39.802402072;602.6561094
022019;2;20190200025266;4;2;08;98;36.567867702;2104.2296854
022019;2;20190200025477;3;2;02;09;265.9287032;155.45275289
022019;2;20190200025536;4;2;05;98;39.802402072;143.05854737
022019;2;20190200025572;4;2;03;98;44.901201036;231.26213737
022019;2;20190200025638;4;1;09;98;321.28700554;171.15351516
032019;2;20190200025638;4;1;09;98;94.871633381;141.37993842
022019;2;20190200025661;3;1;07;12;37.69586399;2129.3689759
022019;2;20190200025663;3;1;07;12;38.650040035;2925.3669884
022019;2;20190200025667;3;1;07;12;32.69586399;2129.3689759
022019;2;20190200025672;4;1;03;98;92.57401107;952.26630024
022019;2;20190200025674;4;1;03;98;92.57401107;952.26630024
022019;2;20190200025676;4;1;03;98;92.57401107;952.26630024
022019;2;20190200025679;4;1;03;98;92.57401107;952.26630024
022019;2;20190200025681;4;1;03;98;92.57401107;952.26630024
022019;2;20190200025688;4;1;07;98;92.57401107;706.34392439
032019;2;20190200025688;4;1;07;98;94.871633381;825.53194074
022019;2;20190200025690;4;1;03;98;66.287005535;952.26630024
